sketch_id,name,sketch_order,season,episode,time_bin,time_bin_start,time_bin_end,time_bin_center,most_common_emotion,avg_confidence,category,category2
27,Chunky,26,1,6,5.0-10.0%,5.0,10.0,7.5,happy,0.7752080490955939,game show,
27,Chunky,26,1,6,10.0-15.0%,10.0,15.0,12.5,happy,0.7617665018354144,game show,
27,Chunky,26,1,6,15.0-20.0%,15.0,20.0,17.5,happy,0.7988936924017392,game show,
27,Chunky,26,1,6,20.0-25.0%,20.0,25.0,22.5,happy,0.8562435805797577,game show,
27,Chunky,26,1,6,25.0-30.0%,25.0,30.0,27.5,happy,0.8455297511357528,game show,
27,Chunky,26,1,6,30.0-35.0%,30.0,35.0,32.5,happy,0.770962489147981,game show,
27,Chunky,26,1,6,35.0-40.0%,35.0,40.0,37.5,neutral,0.6649000988556788,game show,
27,Chunky,26,1,6,40.0-45.0%,40.0,45.0,42.5,happy,0.6622075776259104,game show,
27,Chunky,26,1,6,45.0-50.0%,45.0,50.0,47.5,happy,0.7649531086285909,game show,
27,Chunky,26,1,6,50.0-55.0%,50.0,55.0,52.5,happy,0.6840441226959229,game show,
27,Chunky,26,1,6,55.0-60.0%,55.0,60.0,57.5,happy,0.8362979636742518,game show,
27,Chunky,26,1,6,60.0-65.0%,60.0,65.0,62.5,neutral,0.7250971921852657,game show,
27,Chunky,26,1,6,65.0-70.0%,65.0,70.0,67.5,neutral,0.6757408479849497,game show,
27,Chunky,26,1,6,70.0-75.0%,70.0,75.0,72.5,happy,0.6741430163383484,game show,
27,Chunky,26,1,6,75.0-80.0%,75.0,80.0,77.5,disgust,0.5535986785377774,game show,
27,Chunky,26,1,6,80.0-85.0%,80.0,85.0,82.5,happy,0.6813922145149924,game show,
27,Chunky,26,1,6,85.0-90.0%,85.0,90.0,87.5,neutral,0.7858676910400391,game show,
27,Chunky,26,1,6,90.0-95.0%,90.0,95.0,92.5,neutral,0.6511270358012273,game show,
27,Chunky,26,1,6,95.0-100.0%,95.0,100.0,97.5,neutral,0.5442008823156357,game show,
28,Bozo,27,1,6,0.0-5.0%,0.0,5.0,2.5,neutral,0.6836725068943841,office,
28,Bozo,27,1,6,5.0-10.0%,5.0,10.0,7.5,happy,0.7659817729145288,office,
28,Bozo,27,1,6,10.0-15.0%,10.0,15.0,12.5,happy,0.8341887779533863,office,
28,Bozo,27,1,6,15.0-20.0%,15.0,20.0,17.5,happy,0.9253596564133962,office,
28,Bozo,27,1,6,20.0-25.0%,20.0,25.0,22.5,happy,0.875334158539772,office,
28,Bozo,27,1,6,25.0-30.0%,25.0,30.0,27.5,happy,0.6843722675527845,office,
28,Bozo,27,1,6,30.0-35.0%,30.0,35.0,32.5,happy,0.7874154448509216,office,
28,Bozo,27,1,6,35.0-40.0%,35.0,40.0,37.5,happy,0.7543212552865346,office,
28,Bozo,27,1,6,40.0-45.0%,40.0,45.0,42.5,happy,0.9138924479484558,office,
28,Bozo,27,1,6,45.0-50.0%,45.0,50.0,47.5,happy,0.6268171795776912,office,
28,Bozo,27,1,6,50.0-55.0%,50.0,55.0,52.5,sad,0.7657569448153178,office,
28,Bozo,27,1,6,55.0-60.0%,55.0,60.0,57.5,neutral,0.6037783026695251,office,
28,Bozo,27,1,6,60.0-65.0%,60.0,65.0,62.5,disgust,0.6869018316268921,office,
28,Bozo,27,1,6,65.0-70.0%,65.0,70.0,67.5,neutral,0.6445957985189226,office,
28,Bozo,27,1,6,70.0-75.0%,70.0,75.0,72.5,surprise,0.5857756227254868,office,
28,Bozo,27,1,6,75.0-80.0%,75.0,80.0,77.5,happy,0.685222402215004,office,
28,Bozo,27,1,6,80.0-85.0%,80.0,85.0,82.5,disgust,0.6963293701410294,office,
28,Bozo,27,1,6,85.0-90.0%,85.0,90.0,87.5,happy,0.8977808505296707,office,
28,Bozo,27,1,6,90.0-95.0%,90.0,95.0,92.5,happy,0.9693455696105957,office,
28,Bozo,27,1,6,95.0-100.0%,95.0,100.0,97.5,happy,0.9691380461057028,office,
29,Baby Shower,28,1,6,0.0-5.0%,0.0,5.0,2.5,happy,0.7780928622399058,party,
29,Baby Shower,28,1,6,5.0-10.0%,5.0,10.0,7.5,happy,0.75014244882684,party,
29,Baby Shower,28,1,6,10.0-15.0%,10.0,15.0,12.5,neutral,0.6080284331526075,party,
29,Baby Shower,28,1,6,15.0-20.0%,15.0,20.0,17.5,happy,0.6967696338891983,party,
29,Baby Shower,28,1,6,20.0-25.0%,20.0,25.0,22.5,happy,0.7012526655197143,party,
29,Baby Shower,28,1,6,25.0-30.0%,25.0,30.0,27.5,happy,0.6831536676202502,party,
29,Baby Shower,28,1,6,30.0-35.0%,30.0,35.0,32.5,happy,0.6573895514011383,party,
29,Baby Shower,28,1,6,35.0-40.0%,35.0,40.0,37.5,disgust,0.5610419043472835,party,
29,Baby Shower,28,1,6,40.0-45.0%,40.0,45.0,42.5,happy,0.5415297150611877,party,
29,Baby Shower,28,1,6,45.0-50.0%,45.0,50.0,47.5,disgust,0.5396107368999057,party,
29,Baby Shower,28,1,6,50.0-55.0%,50.0,55.0,52.5,disgust,0.5914638515780953,party,
29,Baby Shower,28,1,6,55.0-60.0%,55.0,60.0,57.5,sad,0.6600279688835144,party,
29,Baby Shower,28,1,6,60.0-65.0%,60.0,65.0,62.5,neutral,0.6621499303728342,party,
29,Baby Shower,28,1,6,65.0-70.0%,65.0,70.0,67.5,anger,0.7058300177256266,party,
29,Baby Shower,28,1,6,70.0-75.0%,70.0,75.0,72.5,neutral,0.6841447204351425,party,
29,Baby Shower,28,1,6,75.0-80.0%,75.0,80.0,77.5,sad,0.6684924364089966,party,
29,Baby Shower,28,1,6,80.0-85.0%,80.0,85.0,82.5,neutral,0.7011737128098806,party,
29,Baby Shower,28,1,6,85.0-90.0%,85.0,90.0,87.5,happy,0.6935139447450638,party,
29,Baby Shower,28,1,6,90.0-95.0%,90.0,95.0,92.5,happy,0.7485598112855639,party,
29,Baby Shower,28,1,6,95.0-100.0%,95.0,100.0,97.5,neutral,0.6778091132640839,party,
30,Bozo,29,1,6,0.0-5.0%,0.0,5.0,2.5,neutral,0.7632135801455554,office,
30,Bozo,29,1,6,5.0-10.0%,5.0,10.0,7.5,happy,0.7277937988440196,office,
30,Bozo,29,1,6,10.0-15.0%,10.0,15.0,12.5,neutral,0.7427665144205093,office,
30,Bozo,29,1,6,15.0-20.0%,15.0,20.0,17.5,disgust,0.7593780789110396,office,
30,Bozo,29,1,6,20.0-25.0%,20.0,25.0,22.5,neutral,0.6734689623117447,office,
30,Bozo,29,1,6,25.0-30.0%,25.0,30.0,27.5,neutral,0.7333125591278076,office,
30,Bozo,29,1,6,30.0-35.0%,30.0,35.0,32.5,disgust,0.6760775178670884,office,
30,Bozo,29,1,6,45.0-50.0%,45.0,50.0,47.5,disgust,0.6382526308298111,office,
30,Bozo,29,1,6,55.0-60.0%,55.0,60.0,57.5,disgust,0.7940532565116882,office,
30,Bozo,29,1,6,60.0-65.0%,60.0,65.0,62.5,disgust,0.5068753957748413,office,
30,Bozo,29,1,6,65.0-70.0%,65.0,70.0,67.5,anger,0.5860166251659393,office,
30,Bozo,29,1,6,70.0-75.0%,70.0,75.0,72.5,disgust,0.7749744781426021,office,
30,Bozo,29,1,6,75.0-80.0%,75.0,80.0,77.5,happy,0.9706760346889496,office,
30,Bozo,29,1,6,80.0-85.0%,80.0,85.0,82.5,disgust,0.7529960662126541,office,
30,Bozo,29,1,6,85.0-90.0%,85.0,90.0,87.5,neutral,0.7203074743350347,office,
30,Bozo,29,1,6,90.0-95.0%,90.0,95.0,92.5,neutral,0.655992217361927,office,
30,Bozo,29,1,6,95.0-100.0%,95.0,100.0,97.5,surprise,0.8313071846961975,office,
31,Party House,30,1,6,0.0-5.0%,0.0,5.0,2.5,disgust,0.7461858689785004,party,
31,Party House,30,1,6,5.0-10.0%,5.0,10.0,7.5,neutral,0.7399166504542033,party,
31,Party House,30,1,6,10.0-15.0%,10.0,15.0,12.5,disgust,0.6956357851624488,party,
31,Party House,30,1,6,15.0-20.0%,15.0,20.0,17.5,disgust,0.6359882790308732,party,
31,Party House,30,1,6,20.0-25.0%,20.0,25.0,22.5,sad,0.5780712962150574,party,
31,Party House,30,1,6,25.0-30.0%,25.0,30.0,27.5,sad,0.47433854000908987,party,
31,Party House,30,1,6,30.0-35.0%,30.0,35.0,32.5,disgust,0.584923654794693,party,
31,Party House,30,1,6,35.0-40.0%,35.0,40.0,37.5,neutral,0.6104112022689411,party,
31,Party House,30,1,6,40.0-45.0%,40.0,45.0,42.5,sad,0.5728291996887752,party,
31,Party House,30,1,6,45.0-50.0%,45.0,50.0,47.5,sad,0.6505152093512672,party,
31,Party House,30,1,6,50.0-55.0%,50.0,55.0,52.5,neutral,0.6845380981763204,party,
31,Party House,30,1,6,55.0-60.0%,55.0,60.0,57.5,sad,0.599377590417862,party,
31,Party House,30,1,6,60.0-65.0%,60.0,65.0,62.5,surprise,0.514694482088089,party,
31,Party House,30,1,6,65.0-70.0%,65.0,70.0,67.5,sad,0.6210974840556874,party,
31,Party House,30,1,6,70.0-75.0%,70.0,75.0,72.5,sad,0.8798177475514619,party,
31,Party House,30,1,6,75.0-80.0%,75.0,80.0,77.5,sad,0.7623659578653482,party,
31,Party House,30,1,6,80.0-85.0%,80.0,85.0,82.5,fear,0.8463385030627251,party,
31,Party House,30,1,6,85.0-90.0%,85.0,90.0,87.5,sad,0.6813458919525146,party,
31,Party House,30,1,6,90.0-95.0%,90.0,95.0,92.5,surprise,0.5307429606715838,party,
31,Party House,30,1,6,95.0-100.0%,95.0,100.0,97.5,sad,0.6972062726815541,party,
32,H.D. Vac Part II,31,2,1,0.0-5.0%,0.0,5.0,2.5,sad,0.6271501541137695,office,
32,H.D. Vac Part II,31,2,1,5.0-10.0%,5.0,10.0,7.5,sad,0.632586614953147,office,
32,H.D. Vac Part II,31,2,1,10.0-15.0%,10.0,15.0,12.5,neutral,0.7884903387589888,office,
32,H.D. Vac Part II,31,2,1,15.0-20.0%,15.0,20.0,17.5,neutral,0.7030363579591116,office,
32,H.D. Vac Part II,31,2,1,20.0-25.0%,20.0,25.0,22.5,neutral,0.48825955390930176,office,
32,H.D. Vac Part II,31,2,1,25.0-30.0%,25.0,30.0,27.5,sad,0.7262733507724035,office,
32,H.D. Vac Part II,31,2,1,30.0-35.0%,30.0,35.0,32.5,sad,0.6565460364023844,office,
32,H.D. Vac Part II,31,2,1,35.0-40.0%,35.0,40.0,37.5,sad,0.5869033104843564,office,
32,H.D. Vac Part II,31,2,1,40.0-45.0%,40.0,45.0,42.5,anger,0.697886047038165,office,
32,H.D. Vac Part II,31,2,1,45.0-50.0%,45.0,50.0,47.5,sad,0.7323626081148783,office,
32,H.D. Vac Part II,31,2,1,50.0-55.0%,50.0,55.0,52.5,neutral,0.6701455414295197,office,
32,H.D. Vac Part II,31,2,1,55.0-60.0%,55.0,60.0,57.5,sad,0.6419245563447475,office,
32,H.D. Vac Part II,31,2,1,60.0-65.0%,60.0,65.0,62.5,sad,0.6052523255348206,office,
32,H.D. Vac Part II,31,2,1,65.0-70.0%,65.0,70.0,67.5,anger,0.436592735350132,office,
32,H.D. Vac Part II,31,2,1,70.0-75.0%,70.0,75.0,72.5,anger,0.6316766887903214,office,
32,H.D. Vac Part II,31,2,1,75.0-80.0%,75.0,80.0,77.5,fear,0.5735844033105033,office,
32,H.D. Vac Part II,31,2,1,80.0-85.0%,80.0,85.0,82.5,disgust,0.5494815707206726,office,
32,H.D. Vac Part II,31,2,1,85.0-90.0%,85.0,90.0,87.5,neutral,0.6568688049912452,office,
32,H.D. Vac Part II,31,2,1,90.0-95.0%,90.0,95.0,92.5,happy,0.5147104412317276,office,
32,H.D. Vac Part II,31,2,1,95.0-100.0%,95.0,100.0,97.5,surprise,0.7200429482119424,office,
33,Corncob TV,32,2,1,0.0-5.0%,0.0,5.0,2.5,surprise,0.6736919532219569,commercial,funeral
33,Corncob TV,32,2,1,5.0-10.0%,5.0,10.0,7.5,disgust,0.6774049758911133,commercial,funeral
33,Corncob TV,32,2,1,10.0-15.0%,10.0,15.0,12.5,happy,0.7371655404567719,commercial,funeral
33,Corncob TV,32,2,1,15.0-20.0%,15.0,20.0,17.5,surprise,0.5982597887516021,commercial,funeral
33,Corncob TV,32,2,1,20.0-25.0%,20.0,25.0,22.5,disgust,0.6876116267272404,commercial,funeral
33,Corncob TV,32,2,1,25.0-30.0%,25.0,30.0,27.5,sad,0.5299397483468056,commercial,funeral
33,Corncob TV,32,2,1,30.0-35.0%,30.0,35.0,32.5,disgust,0.46478143831094104,commercial,funeral
33,Corncob TV,32,2,1,35.0-40.0%,35.0,40.0,37.5,neutral,0.5808605551719666,commercial,funeral
33,Corncob TV,32,2,1,40.0-45.0%,40.0,45.0,42.5,sad,0.6920748154322306,commercial,funeral
33,Corncob TV,32,2,1,45.0-50.0%,45.0,50.0,47.5,surprise,0.8209653854370117,commercial,funeral
33,Corncob TV,32,2,1,50.0-55.0%,50.0,55.0,52.5,surprise,0.6002608090639114,commercial,funeral
33,Corncob TV,32,2,1,55.0-60.0%,55.0,60.0,57.5,surprise,0.6941244229674339,commercial,funeral
33,Corncob TV,32,2,1,60.0-65.0%,60.0,65.0,62.5,surprise,0.627954974770546,commercial,funeral
33,Corncob TV,32,2,1,65.0-70.0%,65.0,70.0,67.5,happy,0.5430623888969421,commercial,funeral
33,Corncob TV,32,2,1,70.0-75.0%,70.0,75.0,72.5,anger,0.4584325353304545,commercial,funeral
33,Corncob TV,32,2,1,75.0-80.0%,75.0,80.0,77.5,happy,0.6623374472061793,commercial,funeral
33,Corncob TV,32,2,1,80.0-85.0%,80.0,85.0,82.5,anger,0.529206532239914,commercial,funeral
33,Corncob TV,32,2,1,85.0-90.0%,85.0,90.0,87.5,anger,0.6208429373800755,commercial,funeral
33,Corncob TV,32,2,1,90.0-95.0%,90.0,95.0,92.5,happy,0.6503934647355761,commercial,funeral
33,Corncob TV,32,2,1,95.0-100.0%,95.0,100.0,97.5,sad,0.5815790966153145,commercial,funeral
34,Prank Show,33,2,1,0.0-5.0%,0.0,5.0,2.5,neutral,0.7615847915410996,reality tv,
34,Prank Show,33,2,1,5.0-10.0%,5.0,10.0,7.5,neutral,0.7012052304214902,reality tv,
34,Prank Show,33,2,1,10.0-15.0%,10.0,15.0,12.5,happy,0.7306562449250903,reality tv,
34,Prank Show,33,2,1,15.0-20.0%,15.0,20.0,17.5,happy,0.7747601795764196,reality tv,
34,Prank Show,33,2,1,20.0-25.0%,20.0,25.0,22.5,happy,0.8460033010034,reality tv,
34,Prank Show,33,2,1,25.0-30.0%,25.0,30.0,27.5,neutral,0.5979180369112227,reality tv,
34,Prank Show,33,2,1,30.0-35.0%,30.0,35.0,32.5,happy,0.7916627327601115,reality tv,
34,Prank Show,33,2,1,35.0-40.0%,35.0,40.0,37.5,sad,0.6835180848836899,reality tv,
34,Prank Show,33,2,1,40.0-45.0%,40.0,45.0,42.5,sad,0.6563524626768552,reality tv,
34,Prank Show,33,2,1,45.0-50.0%,45.0,50.0,47.5,neutral,0.5658629611134529,reality tv,
34,Prank Show,33,2,1,50.0-55.0%,50.0,55.0,52.5,sad,0.615684124827385,reality tv,
34,Prank Show,33,2,1,55.0-60.0%,55.0,60.0,57.5,happy,0.5652678410212199,reality tv,
34,Prank Show,33,2,1,60.0-65.0%,60.0,65.0,62.5,neutral,0.6439113413745706,reality tv,
34,Prank Show,33,2,1,65.0-70.0%,65.0,70.0,67.5,happy,0.6945195198059082,reality tv,
34,Prank Show,33,2,1,70.0-75.0%,70.0,75.0,72.5,sad,0.6550410049302238,reality tv,
34,Prank Show,33,2,1,75.0-80.0%,75.0,80.0,77.5,sad,0.6591778934001923,reality tv,
34,Prank Show,33,2,1,80.0-85.0%,80.0,85.0,82.5,sad,0.528857613603274,reality tv,
34,Prank Show,33,2,1,85.0-90.0%,85.0,90.0,87.5,sad,0.5022606184849372,reality tv,
34,Prank Show,33,2,1,90.0-95.0%,90.0,95.0,92.5,sad,0.5145486916104952,reality tv,
34,Prank Show,33,2,1,95.0-100.0%,95.0,100.0,97.5,sad,0.6972260400652885,reality tv,
35,Little Buff Boys,34,2,1,0.0-5.0%,0.0,5.0,2.5,neutral,0.7328942681060118,game show,
35,Little Buff Boys,34,2,1,5.0-10.0%,5.0,10.0,7.5,happy,0.669240977615118,game show,
35,Little Buff Boys,34,2,1,10.0-15.0%,10.0,15.0,12.5,disgust,0.47860318422317505,game show,
35,Little Buff Boys,34,2,1,15.0-20.0%,15.0,20.0,17.5,neutral,0.638056082384927,game show,
35,Little Buff Boys,34,2,1,20.0-25.0%,20.0,25.0,22.5,neutral,0.6329592104469027,game show,
35,Little Buff Boys,34,2,1,25.0-30.0%,25.0,30.0,27.5,sad,0.5262343684832255,game show,
35,Little Buff Boys,34,2,1,30.0-35.0%,30.0,35.0,32.5,neutral,0.5664744228124619,game show,
35,Little Buff Boys,34,2,1,35.0-40.0%,35.0,40.0,37.5,neutral,0.5674633532762527,game show,
35,Little Buff Boys,34,2,1,40.0-45.0%,40.0,45.0,42.5,happy,0.6951663692792257,game show,
35,Little Buff Boys,34,2,1,45.0-50.0%,45.0,50.0,47.5,happy,0.8648831695318222,game show,
35,Little Buff Boys,34,2,1,50.0-55.0%,50.0,55.0,52.5,neutral,0.6694680622645787,game show,
35,Little Buff Boys,34,2,1,55.0-60.0%,55.0,60.0,57.5,happy,0.6692335133751234,game show,
35,Little Buff Boys,34,2,1,60.0-65.0%,60.0,65.0,62.5,neutral,0.7046985455921718,game show,
35,Little Buff Boys,34,2,1,65.0-70.0%,65.0,70.0,67.5,neutral,0.6380508679610032,game show,
35,Little Buff Boys,34,2,1,70.0-75.0%,70.0,75.0,72.5,neutral,0.6466274592611525,game show,
35,Little Buff Boys,34,2,1,75.0-80.0%,75.0,80.0,77.5,neutral,0.48015438616275785,game show,
35,Little Buff Boys,34,2,1,80.0-85.0%,80.0,85.0,82.5,neutral,0.4940968155860901,game show,
35,Little Buff Boys,34,2,1,85.0-90.0%,85.0,90.0,87.5,happy,0.5874424636363983,game show,
35,Little Buff Boys,34,2,1,90.0-95.0%,90.0,95.0,92.5,happy,0.691565927118063,game show,
35,Little Buff Boys,34,2,1,95.0-100.0%,95.0,100.0,97.5,neutral,0.7295645475387573,game show,
36,Ghost Tour,35,2,1,0.0-5.0%,0.0,5.0,2.5,neutral,0.738229690954603,tour,
36,Ghost Tour,35,2,1,5.0-10.0%,5.0,10.0,7.5,happy,0.8276017559202093,tour,
36,Ghost Tour,35,2,1,10.0-15.0%,10.0,15.0,12.5,sad,0.7117739853106047,tour,
36,Ghost Tour,35,2,1,15.0-20.0%,15.0,20.0,17.5,sad,0.6752179381640061,tour,
36,Ghost Tour,35,2,1,20.0-25.0%,20.0,25.0,22.5,sad,0.7762169486710003,tour,
36,Ghost Tour,35,2,1,25.0-30.0%,25.0,30.0,27.5,sad,0.7368065431004479,tour,
36,Ghost Tour,35,2,1,30.0-35.0%,30.0,35.0,32.5,happy,0.7140385694801807,tour,
36,Ghost Tour,35,2,1,35.0-40.0%,35.0,40.0,37.5,sad,0.6138078439980745,tour,
36,Ghost Tour,35,2,1,40.0-45.0%,40.0,45.0,42.5,sad,0.6034254091126579,tour,
36,Ghost Tour,35,2,1,45.0-50.0%,45.0,50.0,47.5,neutral,0.631972166399161,tour,
36,Ghost Tour,35,2,1,50.0-55.0%,50.0,55.0,52.5,neutral,0.7254322091738383,tour,
36,Ghost Tour,35,2,1,55.0-60.0%,55.0,60.0,57.5,neutral,0.789667465470054,tour,
36,Ghost Tour,35,2,1,60.0-65.0%,60.0,65.0,62.5,sad,0.766002360979716,tour,
36,Ghost Tour,35,2,1,65.0-70.0%,65.0,70.0,67.5,sad,0.8704140501863816,tour,
36,Ghost Tour,35,2,1,70.0-75.0%,70.0,75.0,72.5,sad,0.93138004724796,tour,
36,Ghost Tour,35,2,1,75.0-80.0%,75.0,80.0,77.5,sad,0.8355222344398499,tour,
36,Ghost Tour,35,2,1,80.0-85.0%,80.0,85.0,82.5,sad,0.8263371075902667,tour,
36,Ghost Tour,35,2,1,85.0-90.0%,85.0,90.0,87.5,sad,0.8052918929606676,tour,
36,Ghost Tour,35,2,1,90.0-95.0%,90.0,95.0,92.5,sad,0.6341122939036443,tour,
36,Ghost Tour,35,2,1,95.0-100.0%,95.0,100.0,97.5,sad,0.6047682613134384,tour,
37,The Capital Room,36,2,2,0.0-5.0%,0.0,5.0,2.5,happy,0.6913799494504929,reality tv,commercial
37,The Capital Room,36,2,2,5.0-10.0%,5.0,10.0,7.5,neutral,0.7814762727780775,reality tv,commercial
37,The Capital Room,36,2,2,10.0-15.0%,10.0,15.0,12.5,neutral,0.7734512239694595,reality tv,commercial
37,The Capital Room,36,2,2,15.0-20.0%,15.0,20.0,17.5,neutral,0.614668587843577,reality tv,commercial
37,The Capital Room,36,2,2,20.0-25.0%,20.0,25.0,22.5,anger,0.7615607619285584,reality tv,commercial
37,The Capital Room,36,2,2,25.0-30.0%,25.0,30.0,27.5,anger,0.734137699007988,reality tv,commercial
37,The Capital Room,36,2,2,30.0-35.0%,30.0,35.0,32.5,neutral,0.8138856172561646,reality tv,commercial
37,The Capital Room,36,2,2,35.0-40.0%,35.0,40.0,37.5,disgust,0.8011565506458282,reality tv,commercial
37,The Capital Room,36,2,2,40.0-45.0%,40.0,45.0,42.5,disgust,0.6821154952049255,reality tv,commercial
37,The Capital Room,36,2,2,45.0-50.0%,45.0,50.0,47.5,anger,0.5446780323982239,reality tv,commercial
37,The Capital Room,36,2,2,50.0-55.0%,50.0,55.0,52.5,disgust,0.7167987376451492,reality tv,commercial
37,The Capital Room,36,2,2,55.0-60.0%,55.0,60.0,57.5,disgust,0.639214026927948,reality tv,commercial
37,The Capital Room,36,2,2,60.0-65.0%,60.0,65.0,62.5,neutral,0.6619565561413765,reality tv,commercial
37,The Capital Room,36,2,2,65.0-70.0%,65.0,70.0,67.5,anger,0.6275335550308228,reality tv,commercial
37,The Capital Room,36,2,2,70.0-75.0%,70.0,75.0,72.5,anger,0.41729600727558136,reality tv,commercial
37,The Capital Room,36,2,2,75.0-80.0%,75.0,80.0,77.5,anger,0.9235129555066427,reality tv,commercial
37,The Capital Room,36,2,2,80.0-85.0%,80.0,85.0,82.5,disgust,0.5985932350158691,reality tv,commercial
37,The Capital Room,36,2,2,85.0-90.0%,85.0,90.0,87.5,disgust,0.5836982905864716,reality tv,commercial
37,The Capital Room,36,2,2,90.0-95.0%,90.0,95.0,92.5,surprise,0.6192455334322793,reality tv,commercial
37,The Capital Room,36,2,2,95.0-100.0%,95.0,100.0,97.5,disgust,0.4592412958542506,reality tv,commercial
38,Dan Flashes,37,2,2,0.0-5.0%,0.0,5.0,2.5,happy,0.7618542100702014,office,
38,Dan Flashes,37,2,2,5.0-10.0%,5.0,10.0,7.5,neutral,0.6479209423065185,office,
38,Dan Flashes,37,2,2,10.0-15.0%,10.0,15.0,12.5,neutral,0.6273010865501736,office,
38,Dan Flashes,37,2,2,15.0-20.0%,15.0,20.0,17.5,neutral,0.6623584436518806,office,
38,Dan Flashes,37,2,2,20.0-25.0%,20.0,25.0,22.5,anger,0.6066463461944035,office,
38,Dan Flashes,37,2,2,25.0-30.0%,25.0,30.0,27.5,disgust,0.6220363165651049,office,
38,Dan Flashes,37,2,2,30.0-35.0%,30.0,35.0,32.5,anger,0.757173850255854,office,
38,Dan Flashes,37,2,2,35.0-40.0%,35.0,40.0,37.5,surprise,0.6663842082023621,office,
38,Dan Flashes,37,2,2,40.0-45.0%,40.0,45.0,42.5,neutral,0.5453119203448296,office,
38,Dan Flashes,37,2,2,45.0-50.0%,45.0,50.0,47.5,disgust,0.6424357791741689,office,
38,Dan Flashes,37,2,2,50.0-55.0%,50.0,55.0,52.5,sad,0.6166337089879173,office,
38,Dan Flashes,37,2,2,55.0-60.0%,55.0,60.0,57.5,happy,0.680486798286438,office,
38,Dan Flashes,37,2,2,60.0-65.0%,60.0,65.0,62.5,sad,0.6005584113299847,office,
38,Dan Flashes,37,2,2,65.0-70.0%,65.0,70.0,67.5,neutral,0.7364903334528208,office,
38,Dan Flashes,37,2,2,70.0-75.0%,70.0,75.0,72.5,anger,0.7146493464708328,office,
38,Dan Flashes,37,2,2,75.0-80.0%,75.0,80.0,77.5,sad,0.671149017719122,office,
38,Dan Flashes,37,2,2,80.0-85.0%,80.0,85.0,82.5,anger,0.6506781697273254,office,
38,Dan Flashes,37,2,2,85.0-90.0%,85.0,90.0,87.5,anger,0.744265595307717,office,
38,Dan Flashes,37,2,2,90.0-95.0%,90.0,95.0,92.5,fear,0.647255772894079,office,
38,Dan Flashes,37,2,2,95.0-100.0%,95.0,100.0,97.5,neutral,0.6687494367361069,office,
39,Diner Wink,38,2,2,0.0-5.0%,0.0,5.0,2.5,neutral,0.5469625836068933,family,restaurant
39,Diner Wink,38,2,2,5.0-10.0%,5.0,10.0,7.5,surprise,0.5122359663248062,family,restaurant
39,Diner Wink,38,2,2,10.0-15.0%,10.0,15.0,12.5,happy,0.8077143356204033,family,restaurant
39,Diner Wink,38,2,2,15.0-20.0%,15.0,20.0,17.5,disgust,0.5976155251264572,family,restaurant
39,Diner Wink,38,2,2,20.0-25.0%,20.0,25.0,22.5,happy,0.6644907504320144,family,restaurant
39,Diner Wink,38,2,2,25.0-30.0%,25.0,30.0,27.5,happy,0.5721745274283669,family,restaurant
39,Diner Wink,38,2,2,30.0-35.0%,30.0,35.0,32.5,disgust,0.651530846953392,family,restaurant
39,Diner Wink,38,2,2,35.0-40.0%,35.0,40.0,37.5,disgust,0.6550010992930486,family,restaurant
39,Diner Wink,38,2,2,40.0-45.0%,40.0,45.0,42.5,neutral,0.5639116040297917,family,restaurant
39,Diner Wink,38,2,2,45.0-50.0%,45.0,50.0,47.5,happy,0.7243003666400909,family,restaurant
39,Diner Wink,38,2,2,50.0-55.0%,50.0,55.0,52.5,disgust,0.7008181400597095,family,restaurant
39,Diner Wink,38,2,2,55.0-60.0%,55.0,60.0,57.5,disgust,0.602777760475874,family,restaurant
39,Diner Wink,38,2,2,60.0-65.0%,60.0,65.0,62.5,disgust,0.6557757982185909,family,restaurant
39,Diner Wink,38,2,2,65.0-70.0%,65.0,70.0,67.5,sad,0.6046681489263263,family,restaurant
39,Diner Wink,38,2,2,70.0-75.0%,70.0,75.0,72.5,disgust,0.6823235984359469,family,restaurant
39,Diner Wink,38,2,2,75.0-80.0%,75.0,80.0,77.5,surprise,0.6451050907373428,family,restaurant
39,Diner Wink,38,2,2,80.0-85.0%,80.0,85.0,82.5,neutral,0.5162607878446579,family,restaurant
39,Diner Wink,38,2,2,85.0-90.0%,85.0,90.0,87.5,anger,0.5714595653116703,family,restaurant
39,Diner Wink,38,2,2,90.0-95.0%,90.0,95.0,92.5,disgust,0.6864539351728227,family,restaurant
39,Diner Wink,38,2,2,95.0-100.0%,95.0,100.0,97.5,disgust,0.5862848716122764,family,restaurant
40,The Shops at the Creeks,39,2,2,0.0-5.0%,0.0,5.0,2.5,happy,0.9826902151107789,commercial,
40,The Shops at the Creeks,39,2,2,35.0-40.0%,35.0,40.0,37.5,neutral,0.6753490368525187,commercial,
40,The Shops at the Creeks,39,2,2,50.0-55.0%,50.0,55.0,52.5,happy,0.7424608469009399,commercial,
40,The Shops at the Creeks,39,2,2,55.0-60.0%,55.0,60.0,57.5,neutral,0.8777414262294769,commercial,
40,The Shops at the Creeks,39,2,2,75.0-80.0%,75.0,80.0,77.5,neutral,0.5405927896499634,commercial,
40,The Shops at the Creeks,39,2,2,95.0-100.0%,95.0,100.0,97.5,happy,0.6281483769416809,commercial,
41,Baby Cries,40,2,2,0.0-5.0%,0.0,5.0,2.5,happy,0.8741566203534603,party,restaurant
