sketch_id,name,sketch_order,season,episode,time_bin,time_bin_start,time_bin_end,time_bin_center,emotion,count,total_detections,dominance_ratio,category,category2
67,Ponytail,66,3,2,15.0-20.0%,15.0,20.0,17.5,sad,5,9,0.5555555555555556,driving,
67,Ponytail,66,3,2,20.0-25.0%,20.0,25.0,22.5,sad,4,9,0.4444444444444444,driving,
67,Ponytail,66,3,2,25.0-30.0%,25.0,30.0,27.5,anger,3,11,0.2727272727272727,driving,
67,Ponytail,66,3,2,30.0-35.0%,30.0,35.0,32.5,anger,4,13,0.3076923076923077,driving,
67,Ponytail,66,3,2,35.0-40.0%,35.0,40.0,37.5,sad,5,9,0.5555555555555556,driving,
67,Ponytail,66,3,2,40.0-45.0%,40.0,45.0,42.5,sad,4,4,1.0,driving,
67,Ponytail,66,3,2,45.0-50.0%,45.0,50.0,47.5,sad,6,8,0.75,driving,
67,Ponytail,66,3,2,50.0-55.0%,50.0,55.0,52.5,sad,5,6,0.8333333333333334,driving,
67,Ponytail,66,3,2,55.0-60.0%,55.0,60.0,57.5,happy,3,4,0.75,driving,
67,Ponytail,66,3,2,60.0-65.0%,60.0,65.0,62.5,happy,5,13,0.38461538461538464,driving,
67,Ponytail,66,3,2,65.0-70.0%,65.0,70.0,67.5,anger,2,10,0.2,driving,
67,Ponytail,66,3,2,70.0-75.0%,70.0,75.0,72.5,sad,8,10,0.8,driving,
67,Ponytail,66,3,2,75.0-80.0%,75.0,80.0,77.5,sad,6,11,0.5454545454545454,driving,
67,Ponytail,66,3,2,80.0-85.0%,80.0,85.0,82.5,sad,7,12,0.5833333333333334,driving,
67,Ponytail,66,3,2,85.0-90.0%,85.0,90.0,87.5,happy,3,6,0.5,driving,
67,Ponytail,66,3,2,90.0-95.0%,90.0,95.0,92.5,fear,3,9,0.3333333333333333,driving,
67,Ponytail,66,3,2,95.0-100.0%,95.0,100.0,97.5,neutral,9,21,0.42857142857142855,driving,
68,Eggman Game,67,3,2,0.0-5.0%,0.0,5.0,2.5,neutral,7,8,0.875,office,
68,Eggman Game,67,3,2,10.0-15.0%,10.0,15.0,12.5,sad,3,3,1.0,office,
68,Eggman Game,67,3,2,15.0-20.0%,15.0,20.0,17.5,neutral,3,7,0.42857142857142855,office,
68,Eggman Game,67,3,2,20.0-25.0%,20.0,25.0,22.5,disgust,3,10,0.3,office,
68,Eggman Game,67,3,2,25.0-30.0%,25.0,30.0,27.5,anger,1,3,0.3333333333333333,office,
68,Eggman Game,67,3,2,30.0-35.0%,30.0,35.0,32.5,neutral,3,5,0.6,office,
68,Eggman Game,67,3,2,35.0-40.0%,35.0,40.0,37.5,neutral,4,6,0.6666666666666666,office,
68,Eggman Game,67,3,2,40.0-45.0%,40.0,45.0,42.5,neutral,4,8,0.5,office,
68,Eggman Game,67,3,2,45.0-50.0%,45.0,50.0,47.5,neutral,4,5,0.8,office,
68,Eggman Game,67,3,2,50.0-55.0%,50.0,55.0,52.5,anger,1,3,0.3333333333333333,office,
68,Eggman Game,67,3,2,55.0-60.0%,55.0,60.0,57.5,sad,2,2,1.0,office,
68,Eggman Game,67,3,2,60.0-65.0%,60.0,65.0,62.5,disgust,2,4,0.5,office,
68,Eggman Game,67,3,2,65.0-70.0%,65.0,70.0,67.5,sad,6,10,0.6,office,
68,Eggman Game,67,3,2,70.0-75.0%,70.0,75.0,72.5,neutral,2,5,0.4,office,
68,Eggman Game,67,3,2,75.0-80.0%,75.0,80.0,77.5,disgust,2,6,0.3333333333333333,office,
68,Eggman Game,67,3,2,80.0-85.0%,80.0,85.0,82.5,disgust,1,2,0.5,office,
68,Eggman Game,67,3,2,85.0-90.0%,85.0,90.0,87.5,anger,1,3,0.3333333333333333,office,
68,Eggman Game,67,3,2,90.0-95.0%,90.0,95.0,92.5,sad,3,5,0.6,office,
68,Eggman Game,67,3,2,95.0-100.0%,95.0,100.0,97.5,disgust,5,10,0.5,office,
69,Sitcom Taping,68,3,2,0.0-5.0%,0.0,5.0,2.5,happy,12,20,0.6,live sitcom taping,
69,Sitcom Taping,68,3,2,5.0-10.0%,5.0,10.0,7.5,sad,6,16,0.375,live sitcom taping,
69,Sitcom Taping,68,3,2,10.0-15.0%,10.0,15.0,12.5,happy,11,15,0.7333333333333333,live sitcom taping,
69,Sitcom Taping,68,3,2,15.0-20.0%,15.0,20.0,17.5,happy,11,15,0.7333333333333333,live sitcom taping,
69,Sitcom Taping,68,3,2,20.0-25.0%,20.0,25.0,22.5,sad,5,12,0.4166666666666667,live sitcom taping,
69,Sitcom Taping,68,3,2,25.0-30.0%,25.0,30.0,27.5,anger,4,17,0.23529411764705882,live sitcom taping,
69,Sitcom Taping,68,3,2,30.0-35.0%,30.0,35.0,32.5,neutral,9,22,0.4090909090909091,live sitcom taping,
69,Sitcom Taping,68,3,2,35.0-40.0%,35.0,40.0,37.5,neutral,17,48,0.3541666666666667,live sitcom taping,
69,Sitcom Taping,68,3,2,40.0-45.0%,40.0,45.0,42.5,neutral,21,47,0.44680851063829785,live sitcom taping,
69,Sitcom Taping,68,3,2,45.0-50.0%,45.0,50.0,47.5,sad,20,40,0.5,live sitcom taping,
69,Sitcom Taping,68,3,2,50.0-55.0%,50.0,55.0,52.5,sad,9,24,0.375,live sitcom taping,
69,Sitcom Taping,68,3,2,55.0-60.0%,55.0,60.0,57.5,sad,10,31,0.3225806451612903,live sitcom taping,
69,Sitcom Taping,68,3,2,60.0-65.0%,60.0,65.0,62.5,sad,12,30,0.4,live sitcom taping,
69,Sitcom Taping,68,3,2,65.0-70.0%,65.0,70.0,67.5,neutral,8,17,0.47058823529411764,live sitcom taping,
69,Sitcom Taping,68,3,2,70.0-75.0%,70.0,75.0,72.5,happy,8,20,0.4,live sitcom taping,
69,Sitcom Taping,68,3,2,75.0-80.0%,75.0,80.0,77.5,happy,7,9,0.7777777777777778,live sitcom taping,
69,Sitcom Taping,68,3,2,80.0-85.0%,80.0,85.0,82.5,happy,10,14,0.7142857142857143,live sitcom taping,
69,Sitcom Taping,68,3,2,85.0-90.0%,85.0,90.0,87.5,happy,3,9,0.3333333333333333,live sitcom taping,
69,Sitcom Taping,68,3,2,90.0-95.0%,90.0,95.0,92.5,fear,4,10,0.4,live sitcom taping,
69,Sitcom Taping,68,3,2,95.0-100.0%,95.0,100.0,97.5,sad,10,20,0.5,live sitcom taping,
70,Silent Show,69,3,3,0.0-5.0%,0.0,5.0,2.5,fear,2,7,0.2857142857142857,theatre,
70,Silent Show,69,3,3,5.0-10.0%,5.0,10.0,7.5,surprise,3,9,0.3333333333333333,theatre,
70,Silent Show,69,3,3,10.0-15.0%,10.0,15.0,12.5,anger,4,9,0.4444444444444444,theatre,
70,Silent Show,69,3,3,15.0-20.0%,15.0,20.0,17.5,surprise,4,10,0.4,theatre,
70,Silent Show,69,3,3,20.0-25.0%,20.0,25.0,22.5,happy,4,8,0.5,theatre,
70,Silent Show,69,3,3,25.0-30.0%,25.0,30.0,27.5,happy,3,7,0.42857142857142855,theatre,
70,Silent Show,69,3,3,30.0-35.0%,30.0,35.0,32.5,sad,6,11,0.5454545454545454,theatre,
70,Silent Show,69,3,3,35.0-40.0%,35.0,40.0,37.5,neutral,5,11,0.45454545454545453,theatre,
70,Silent Show,69,3,3,40.0-45.0%,40.0,45.0,42.5,anger,1,2,0.5,theatre,
70,Silent Show,69,3,3,45.0-50.0%,45.0,50.0,47.5,neutral,4,11,0.36363636363636365,theatre,
70,Silent Show,69,3,3,50.0-55.0%,50.0,55.0,52.5,neutral,4,8,0.5,theatre,
70,Silent Show,69,3,3,55.0-60.0%,55.0,60.0,57.5,surprise,4,9,0.4444444444444444,theatre,
70,Silent Show,69,3,3,60.0-65.0%,60.0,65.0,62.5,neutral,4,10,0.4,theatre,
70,Silent Show,69,3,3,65.0-70.0%,65.0,70.0,67.5,happy,4,11,0.36363636363636365,theatre,
70,Silent Show,69,3,3,70.0-75.0%,70.0,75.0,72.5,surprise,3,5,0.6,theatre,
70,Silent Show,69,3,3,75.0-80.0%,75.0,80.0,77.5,happy,13,25,0.52,theatre,
70,Silent Show,69,3,3,80.0-85.0%,80.0,85.0,82.5,happy,2,6,0.3333333333333333,theatre,
70,Silent Show,69,3,3,85.0-90.0%,85.0,90.0,87.5,fear,2,5,0.4,theatre,
70,Silent Show,69,3,3,90.0-95.0%,90.0,95.0,92.5,neutral,4,10,0.4,theatre,
70,Silent Show,69,3,3,95.0-100.0%,95.0,100.0,97.5,neutral,7,12,0.5833333333333334,theatre,
71,First Date,70,3,3,0.0-5.0%,0.0,5.0,2.5,happy,5,14,0.35714285714285715,dating,
71,First Date,70,3,3,5.0-10.0%,5.0,10.0,7.5,happy,4,12,0.3333333333333333,dating,
71,First Date,70,3,3,10.0-15.0%,10.0,15.0,12.5,disgust,6,12,0.5,dating,
71,First Date,70,3,3,15.0-20.0%,15.0,20.0,17.5,sad,5,13,0.38461538461538464,dating,
71,First Date,70,3,3,20.0-25.0%,20.0,25.0,22.5,happy,5,11,0.45454545454545453,dating,
71,First Date,70,3,3,25.0-30.0%,25.0,30.0,27.5,anger,8,16,0.5,dating,
71,First Date,70,3,3,30.0-35.0%,30.0,35.0,32.5,happy,8,17,0.47058823529411764,dating,
71,First Date,70,3,3,35.0-40.0%,35.0,40.0,37.5,anger,6,15,0.4,dating,
71,First Date,70,3,3,40.0-45.0%,40.0,45.0,42.5,neutral,5,16,0.3125,dating,
71,First Date,70,3,3,45.0-50.0%,45.0,50.0,47.5,happy,7,18,0.3888888888888889,dating,
71,First Date,70,3,3,50.0-55.0%,50.0,55.0,52.5,happy,10,26,0.38461538461538464,dating,
71,First Date,70,3,3,55.0-60.0%,55.0,60.0,57.5,happy,2,5,0.4,dating,
71,First Date,70,3,3,60.0-65.0%,60.0,65.0,62.5,neutral,11,20,0.55,dating,
71,First Date,70,3,3,65.0-70.0%,65.0,70.0,67.5,happy,3,8,0.375,dating,
71,First Date,70,3,3,70.0-75.0%,70.0,75.0,72.5,happy,3,6,0.5,dating,
71,First Date,70,3,3,75.0-80.0%,75.0,80.0,77.5,happy,3,9,0.3333333333333333,dating,
71,First Date,70,3,3,80.0-85.0%,80.0,85.0,82.5,sad,7,14,0.5,dating,
71,First Date,70,3,3,85.0-90.0%,85.0,90.0,87.5,sad,8,13,0.6153846153846154,dating,
71,First Date,70,3,3,90.0-95.0%,90.0,95.0,92.5,disgust,5,10,0.5,dating,
71,First Date,70,3,3,95.0-100.0%,95.0,100.0,97.5,sad,4,8,0.5,dating,
72,ABX Heart Monitor,71,3,3,0.0-5.0%,0.0,5.0,2.5,sad,3,8,0.375,commercial,party
72,ABX Heart Monitor,71,3,3,5.0-10.0%,5.0,10.0,7.5,neutral,3,5,0.6,commercial,party
72,ABX Heart Monitor,71,3,3,10.0-15.0%,10.0,15.0,12.5,happy,3,9,0.3333333333333333,commercial,party
72,ABX Heart Monitor,71,3,3,15.0-20.0%,15.0,20.0,17.5,anger,3,8,0.375,commercial,party
72,ABX Heart Monitor,71,3,3,20.0-25.0%,20.0,25.0,22.5,sad,3,7,0.42857142857142855,commercial,party
72,ABX Heart Monitor,71,3,3,25.0-30.0%,25.0,30.0,27.5,sad,4,9,0.4444444444444444,commercial,party
72,ABX Heart Monitor,71,3,3,30.0-35.0%,30.0,35.0,32.5,disgust,6,10,0.6,commercial,party
72,ABX Heart Monitor,71,3,3,35.0-40.0%,35.0,40.0,37.5,surprise,2,5,0.4,commercial,party
72,ABX Heart Monitor,71,3,3,40.0-45.0%,40.0,45.0,42.5,disgust,3,11,0.2727272727272727,commercial,party
72,ABX Heart Monitor,71,3,3,45.0-50.0%,45.0,50.0,47.5,disgust,3,11,0.2727272727272727,commercial,party
72,ABX Heart Monitor,71,3,3,50.0-55.0%,50.0,55.0,52.5,neutral,4,11,0.36363636363636365,commercial,party
72,ABX Heart Monitor,71,3,3,55.0-60.0%,55.0,60.0,57.5,sad,5,9,0.5555555555555556,commercial,party
72,ABX Heart Monitor,71,3,3,60.0-65.0%,60.0,65.0,62.5,sad,3,3,1.0,commercial,party
72,ABX Heart Monitor,71,3,3,70.0-75.0%,70.0,75.0,72.5,neutral,8,15,0.5333333333333333,commercial,party
72,ABX Heart Monitor,71,3,3,75.0-80.0%,75.0,80.0,77.5,neutral,5,8,0.625,commercial,party
72,ABX Heart Monitor,71,3,3,80.0-85.0%,80.0,85.0,82.5,neutral,10,13,0.7692307692307693,commercial,party
72,ABX Heart Monitor,71,3,3,85.0-90.0%,85.0,90.0,87.5,neutral,2,2,1.0,commercial,party
72,ABX Heart Monitor,71,3,3,90.0-95.0%,90.0,95.0,92.5,neutral,4,10,0.4,commercial,party
72,ABX Heart Monitor,71,3,3,95.0-100.0%,95.0,100.0,97.5,neutral,19,31,0.6129032258064516,commercial,party
73,Drive Thru,72,3,3,0.0-5.0%,0.0,5.0,2.5,happy,2,6,0.3333333333333333,driving,restaurant
73,Drive Thru,72,3,3,5.0-10.0%,5.0,10.0,7.5,anger,3,8,0.375,driving,restaurant
73,Drive Thru,72,3,3,10.0-15.0%,10.0,15.0,12.5,happy,7,8,0.875,driving,restaurant
73,Drive Thru,72,3,3,20.0-25.0%,20.0,25.0,22.5,anger,2,4,0.5,driving,restaurant
73,Drive Thru,72,3,3,25.0-30.0%,25.0,30.0,27.5,surprise,2,3,0.6666666666666666,driving,restaurant
73,Drive Thru,72,3,3,30.0-35.0%,30.0,35.0,32.5,disgust,1,3,0.3333333333333333,driving,restaurant
73,Drive Thru,72,3,3,40.0-45.0%,40.0,45.0,42.5,neutral,1,1,1.0,driving,restaurant
73,Drive Thru,72,3,3,45.0-50.0%,45.0,50.0,47.5,neutral,2,3,0.6666666666666666,driving,restaurant
73,Drive Thru,72,3,3,50.0-55.0%,50.0,55.0,52.5,neutral,3,6,0.5,driving,restaurant
73,Drive Thru,72,3,3,55.0-60.0%,55.0,60.0,57.5,sad,3,5,0.6,driving,restaurant
73,Drive Thru,72,3,3,60.0-65.0%,60.0,65.0,62.5,sad,2,5,0.4,driving,restaurant
73,Drive Thru,72,3,3,65.0-70.0%,65.0,70.0,67.5,disgust,1,2,0.5,driving,restaurant
73,Drive Thru,72,3,3,70.0-75.0%,70.0,75.0,72.5,disgust,1,1,1.0,driving,restaurant
73,Drive Thru,72,3,3,75.0-80.0%,75.0,80.0,77.5,anger,1,2,0.5,driving,restaurant
73,Drive Thru,72,3,3,80.0-85.0%,80.0,85.0,82.5,sad,3,8,0.375,driving,restaurant
73,Drive Thru,72,3,3,85.0-90.0%,85.0,90.0,87.5,disgust,4,9,0.4444444444444444,driving,restaurant
73,Drive Thru,72,3,3,90.0-95.0%,90.0,95.0,92.5,anger,2,4,0.5,driving,restaurant
73,Drive Thru,72,3,3,95.0-100.0%,95.0,100.0,97.5,sad,6,9,0.6666666666666666,driving,restaurant
74,Robert's Christmas Birthday,73,3,3,0.0-5.0%,0.0,5.0,2.5,happy,23,29,0.7931034482758621,office,party
74,Robert's Christmas Birthday,73,3,3,5.0-10.0%,5.0,10.0,7.5,happy,17,26,0.6538461538461539,office,party
74,Robert's Christmas Birthday,73,3,3,10.0-15.0%,10.0,15.0,12.5,happy,25,29,0.8620689655172413,office,party
74,Robert's Christmas Birthday,73,3,3,15.0-20.0%,15.0,20.0,17.5,happy,9,18,0.5,office,party
74,Robert's Christmas Birthday,73,3,3,20.0-25.0%,20.0,25.0,22.5,happy,4,13,0.3076923076923077,office,party
74,Robert's Christmas Birthday,73,3,3,25.0-30.0%,25.0,30.0,27.5,disgust,4,13,0.3076923076923077,office,party
74,Robert's Christmas Birthday,73,3,3,30.0-35.0%,30.0,35.0,32.5,happy,4,5,0.8,office,party
74,Robert's Christmas Birthday,73,3,3,35.0-40.0%,35.0,40.0,37.5,happy,5,9,0.5555555555555556,office,party
74,Robert's Christmas Birthday,73,3,3,40.0-45.0%,40.0,45.0,42.5,happy,9,21,0.42857142857142855,office,party
74,Robert's Christmas Birthday,73,3,3,45.0-50.0%,45.0,50.0,47.5,happy,19,19,1.0,office,party
74,Robert's Christmas Birthday,73,3,3,50.0-55.0%,50.0,55.0,52.5,happy,6,11,0.5454545454545454,office,party
74,Robert's Christmas Birthday,73,3,3,55.0-60.0%,55.0,60.0,57.5,happy,10,18,0.5555555555555556,office,party
74,Robert's Christmas Birthday,73,3,3,60.0-65.0%,60.0,65.0,62.5,happy,12,22,0.5454545454545454,office,party
74,Robert's Christmas Birthday,73,3,3,65.0-70.0%,65.0,70.0,67.5,sad,11,27,0.4074074074074074,office,party
74,Robert's Christmas Birthday,73,3,3,70.0-75.0%,70.0,75.0,72.5,neutral,7,22,0.3181818181818182,office,party
74,Robert's Christmas Birthday,73,3,3,75.0-80.0%,75.0,80.0,77.5,happy,8,26,0.3076923076923077,office,party
74,Robert's Christmas Birthday,73,3,3,80.0-85.0%,80.0,85.0,82.5,sad,9,19,0.47368421052631576,office,party
74,Robert's Christmas Birthday,73,3,3,85.0-90.0%,85.0,90.0,87.5,sad,5,10,0.5,office,party
74,Robert's Christmas Birthday,73,3,3,90.0-95.0%,90.0,95.0,92.5,happy,9,12,0.75,office,party
74,Robert's Christmas Birthday,73,3,3,95.0-100.0%,95.0,100.0,97.5,sad,14,15,0.9333333333333333,office,party
75,Jenna's Bad Day,74,3,4,0.0-5.0%,0.0,5.0,2.5,happy,10,18,0.5555555555555556,office,
75,Jenna's Bad Day,74,3,4,5.0-10.0%,5.0,10.0,7.5,sad,9,22,0.4090909090909091,office,
75,Jenna's Bad Day,74,3,4,10.0-15.0%,10.0,15.0,12.5,sad,9,16,0.5625,office,
75,Jenna's Bad Day,74,3,4,15.0-20.0%,15.0,20.0,17.5,surprise,4,9,0.4444444444444444,office,
75,Jenna's Bad Day,74,3,4,20.0-25.0%,20.0,25.0,22.5,neutral,7,18,0.3888888888888889,office,
75,Jenna's Bad Day,74,3,4,25.0-30.0%,25.0,30.0,27.5,sad,5,17,0.29411764705882354,office,
75,Jenna's Bad Day,74,3,4,30.0-35.0%,30.0,35.0,32.5,sad,9,25,0.36,office,
75,Jenna's Bad Day,74,3,4,35.0-40.0%,35.0,40.0,37.5,anger,8,18,0.4444444444444444,office,
75,Jenna's Bad Day,74,3,4,40.0-45.0%,40.0,45.0,42.5,surprise,5,15,0.3333333333333333,office,
75,Jenna's Bad Day,74,3,4,45.0-50.0%,45.0,50.0,47.5,sad,5,15,0.3333333333333333,office,
75,Jenna's Bad Day,74,3,4,50.0-55.0%,50.0,55.0,52.5,neutral,6,10,0.6,office,
75,Jenna's Bad Day,74,3,4,55.0-60.0%,55.0,60.0,57.5,sad,8,12,0.6666666666666666,office,
75,Jenna's Bad Day,74,3,4,60.0-65.0%,60.0,65.0,62.5,neutral,12,18,0.6666666666666666,office,
75,Jenna's Bad Day,74,3,4,65.0-70.0%,65.0,70.0,67.5,neutral,7,18,0.3888888888888889,office,
75,Jenna's Bad Day,74,3,4,70.0-75.0%,70.0,75.0,72.5,sad,8,11,0.7272727272727273,office,
75,Jenna's Bad Day,74,3,4,75.0-80.0%,75.0,80.0,77.5,disgust,2,6,0.3333333333333333,office,
75,Jenna's Bad Day,74,3,4,80.0-85.0%,80.0,85.0,82.5,disgust,7,14,0.5,office,
75,Jenna's Bad Day,74,3,4,85.0-90.0%,85.0,90.0,87.5,neutral,9,18,0.5,office,
75,Jenna's Bad Day,74,3,4,90.0-95.0%,90.0,95.0,92.5,sad,7,12,0.5833333333333334,office,
75,Jenna's Bad Day,74,3,4,95.0-100.0%,95.0,100.0,97.5,sad,4,12,0.3333333333333333,office,
76,Pacific Proposal Park,75,3,4,0.0-5.0%,0.0,5.0,2.5,happy,6,6,1.0,commercial,
76,Pacific Proposal Park,75,3,4,5.0-10.0%,5.0,10.0,7.5,neutral,1,2,0.5,commercial,
76,Pacific Proposal Park,75,3,4,15.0-20.0%,15.0,20.0,17.5,anger,1,3,0.3333333333333333,commercial,
76,Pacific Proposal Park,75,3,4,20.0-25.0%,20.0,25.0,22.5,happy,2,5,0.4,commercial,
76,Pacific Proposal Park,75,3,4,25.0-30.0%,25.0,30.0,27.5,happy,4,6,0.6666666666666666,commercial,
76,Pacific Proposal Park,75,3,4,30.0-35.0%,30.0,35.0,32.5,neutral,2,5,0.4,commercial,
76,Pacific Proposal Park,75,3,4,35.0-40.0%,35.0,40.0,37.5,happy,3,7,0.42857142857142855,commercial,
76,Pacific Proposal Park,75,3,4,40.0-45.0%,40.0,45.0,42.5,neutral,2,3,0.6666666666666666,commercial,
76,Pacific Proposal Park,75,3,4,45.0-50.0%,45.0,50.0,47.5,happy,5,10,0.5,commercial,
76,Pacific Proposal Park,75,3,4,50.0-55.0%,50.0,55.0,52.5,neutral,6,11,0.5454545454545454,commercial,
76,Pacific Proposal Park,75,3,4,55.0-60.0%,55.0,60.0,57.5,neutral,12,12,1.0,commercial,
76,Pacific Proposal Park,75,3,4,60.0-65.0%,60.0,65.0,62.5,neutral,3,6,0.5,commercial,
76,Pacific Proposal Park,75,3,4,65.0-70.0%,65.0,70.0,67.5,anger,2,6,0.3333333333333333,commercial,
76,Pacific Proposal Park,75,3,4,70.0-75.0%,70.0,75.0,72.5,happy,4,9,0.4444444444444444,commercial,
76,Pacific Proposal Park,75,3,4,75.0-80.0%,75.0,80.0,77.5,disgust,3,8,0.375,commercial,
76,Pacific Proposal Park,75,3,4,80.0-85.0%,80.0,85.0,82.5,disgust,3,6,0.5,commercial,
76,Pacific Proposal Park,75,3,4,85.0-90.0%,85.0,90.0,87.5,disgust,2,6,0.3333333333333333,commercial,
76,Pacific Proposal Park,75,3,4,90.0-95.0%,90.0,95.0,92.5,neutral,5,9,0.5555555555555556,commercial,
76,Pacific Proposal Park,75,3,4,95.0-100.0%,95.0,100.0,97.5,sad,3,6,0.5,commercial,
77,Gelutol,76,3,4,0.0-5.0%,0.0,5.0,2.5,happy,6,13,0.46153846153846156,commercial,party
77,Gelutol,76,3,4,5.0-10.0%,5.0,10.0,7.5,happy,4,15,0.26666666666666666,commercial,party
77,Gelutol,76,3,4,10.0-15.0%,10.0,15.0,12.5,disgust,1,3,0.3333333333333333,commercial,party
77,Gelutol,76,3,4,15.0-20.0%,15.0,20.0,17.5,neutral,2,4,0.5,commercial,party
77,Gelutol,76,3,4,20.0-25.0%,20.0,25.0,22.5,surprise,3,6,0.5,commercial,party
77,Gelutol,76,3,4,25.0-30.0%,25.0,30.0,27.5,neutral,4,10,0.4,commercial,party
77,Gelutol,76,3,4,30.0-35.0%,30.0,35.0,32.5,happy,6,7,0.8571428571428571,commercial,party
77,Gelutol,76,3,4,35.0-40.0%,35.0,40.0,37.5,neutral,3,7,0.42857142857142855,commercial,party
77,Gelutol,76,3,4,40.0-45.0%,40.0,45.0,42.5,neutral,8,12,0.6666666666666666,commercial,party
77,Gelutol,76,3,4,45.0-50.0%,45.0,50.0,47.5,neutral,5,12,0.4166666666666667,commercial,party
77,Gelutol,76,3,4,50.0-55.0%,50.0,55.0,52.5,happy,3,9,0.3333333333333333,commercial,party
77,Gelutol,76,3,4,55.0-60.0%,55.0,60.0,57.5,anger,3,8,0.375,commercial,party
77,Gelutol,76,3,4,60.0-65.0%,60.0,65.0,62.5,anger,2,3,0.6666666666666666,commercial,party
77,Gelutol,76,3,4,65.0-70.0%,65.0,70.0,67.5,neutral,4,8,0.5,commercial,party
77,Gelutol,76,3,4,70.0-75.0%,70.0,75.0,72.5,neutral,3,8,0.375,commercial,party
77,Gelutol,76,3,4,75.0-80.0%,75.0,80.0,77.5,fear,2,6,0.3333333333333333,commercial,party
77,Gelutol,76,3,4,80.0-85.0%,80.0,85.0,82.5,anger,2,7,0.2857142857142857,commercial,party
77,Gelutol,76,3,4,85.0-90.0%,85.0,90.0,87.5,happy,7,16,0.4375,commercial,party
77,Gelutol,76,3,4,90.0-95.0%,90.0,95.0,92.5,neutral,7,15,0.4666666666666667,commercial,party
77,Gelutol,76,3,4,95.0-100.0%,95.0,100.0,97.5,happy,12,25,0.48,commercial,party
78,Summer Loving Farewell Package,77,3,4,0.0-5.0%,0.0,5.0,2.5,neutral,19,23,0.8260869565217391,dating,
78,Summer Loving Farewell Package,77,3,4,5.0-10.0%,5.0,10.0,7.5,neutral,2,2,1.0,dating,
78,Summer Loving Farewell Package,77,3,4,20.0-25.0%,20.0,25.0,22.5,neutral,1,1,1.0,dating,
78,Summer Loving Farewell Package,77,3,4,25.0-30.0%,25.0,30.0,27.5,neutral,1,1,1.0,dating,
78,Summer Loving Farewell Package,77,3,4,30.0-35.0%,30.0,35.0,32.5,neutral,1,2,0.5,dating,
78,Summer Loving Farewell Package,77,3,4,35.0-40.0%,35.0,40.0,37.5,neutral,1,1,1.0,dating,
78,Summer Loving Farewell Package,77,3,4,55.0-60.0%,55.0,60.0,57.5,neutral,1,1,1.0,dating,
78,Summer Loving Farewell Package,77,3,4,60.0-65.0%,60.0,65.0,62.5,neutral,1,1,1.0,dating,
78,Summer Loving Farewell Package,77,3,4,65.0-70.0%,65.0,70.0,67.5,happy,1,1,1.0,dating,
78,Summer Loving Farewell Package,77,3,4,95.0-100.0%,95.0,100.0,97.5,happy,3,3,1.0,dating,
79,Children's Choir,78,3,4,0.0-5.0%,0.0,5.0,2.5,happy,24,40,0.6,family,
79,Children's Choir,78,3,4,5.0-10.0%,5.0,10.0,7.5,happy,32,35,0.9142857142857143,family,
79,Children's Choir,78,3,4,10.0-15.0%,10.0,15.0,12.5,happy,8,8,1.0,family,
79,Children's Choir,78,3,4,15.0-20.0%,15.0,20.0,17.5,happy,9,18,0.5,family,
79,Children's Choir,78,3,4,20.0-25.0%,20.0,25.0,22.5,anger,8,17,0.47058823529411764,family,
79,Children's Choir,78,3,4,25.0-30.0%,25.0,30.0,27.5,neutral,16,25,0.64,family,
79,Children's Choir,78,3,4,30.0-35.0%,30.0,35.0,32.5,happy,6,12,0.5,family,
79,Children's Choir,78,3,4,35.0-40.0%,35.0,40.0,37.5,surprise,9,14,0.6428571428571429,family,
79,Children's Choir,78,3,4,40.0-45.0%,40.0,45.0,42.5,neutral,9,21,0.42857142857142855,family,
79,Children's Choir,78,3,4,45.0-50.0%,45.0,50.0,47.5,fear,9,18,0.5,family,
79,Children's Choir,78,3,4,50.0-55.0%,50.0,55.0,52.5,fear,9,18,0.5,family,
79,Children's Choir,78,3,4,55.0-60.0%,55.0,60.0,57.5,anger,5,16,0.3125,family,
79,Children's Choir,78,3,4,60.0-65.0%,60.0,65.0,62.5,neutral,12,22,0.5454545454545454,family,
79,Children's Choir,78,3,4,65.0-70.0%,65.0,70.0,67.5,neutral,6,19,0.3157894736842105,family,
79,Children's Choir,78,3,4,70.0-75.0%,70.0,75.0,72.5,happy,6,16,0.375,family,
79,Children's Choir,78,3,4,75.0-80.0%,75.0,80.0,77.5,surprise,7,18,0.3888888888888889,family,
79,Children's Choir,78,3,4,80.0-85.0%,80.0,85.0,82.5,neutral,9,12,0.75,family,
79,Children's Choir,78,3,4,85.0-90.0%,85.0,90.0,87.5,neutral,7,10,0.7,family,
79,Children's Choir,78,3,4,90.0-95.0%,90.0,95.0,92.5,happy,2,4,0.5,family,
79,Children's Choir,78,3,4,95.0-100.0%,95.0,100.0,97.5,happy,3,8,0.375,family,
80,Bloody Eyeball,79,3,5,0.0-5.0%,0.0,5.0,2.5,happy,15,35,0.42857142857142855,office,
80,Bloody Eyeball,79,3,5,5.0-10.0%,5.0,10.0,7.5,neutral,14,24,0.5833333333333334,office,
80,Bloody Eyeball,79,3,5,10.0-15.0%,10.0,15.0,12.5,neutral,6,21,0.2857142857142857,office,
80,Bloody Eyeball,79,3,5,15.0-20.0%,15.0,20.0,17.5,happy,4,11,0.36363636363636365,office,
80,Bloody Eyeball,79,3,5,20.0-25.0%,20.0,25.0,22.5,anger,4,15,0.26666666666666666,office,
