sketch_id,name,sketch_order,season,episode,time_bin,time_bin_start,time_bin_end,time_bin_center,emotion,count,total_detections,percentage,category,category2
52,Joanie's Birthday,51,2,5,45.0-50.0%,45.0,50.0,47.5,disgust,2,7,28.57142857142857,party,
52,Joanie's Birthday,51,2,5,45.0-50.0%,45.0,50.0,47.5,happy,2,7,28.57142857142857,party,
52,Joanie's Birthday,51,2,5,45.0-50.0%,45.0,50.0,47.5,anger,1,7,14.285714285714285,party,
52,Joanie's Birthday,51,2,5,45.0-50.0%,45.0,50.0,47.5,fear,1,7,14.285714285714285,party,
52,Joanie's Birthday,51,2,5,45.0-50.0%,45.0,50.0,47.5,sad,1,7,14.285714285714285,party,
52,Joanie's Birthday,51,2,5,50.0-55.0%,50.0,55.0,52.5,sad,5,17,29.411764705882355,party,
52,Joanie's Birthday,51,2,5,50.0-55.0%,50.0,55.0,52.5,fear,3,17,17.647058823529413,party,
52,Joanie's Birthday,51,2,5,50.0-55.0%,50.0,55.0,52.5,neutral,3,17,17.647058823529413,party,
52,Joanie's Birthday,51,2,5,50.0-55.0%,50.0,55.0,52.5,anger,2,17,11.76470588235294,party,
52,Joanie's Birthday,51,2,5,50.0-55.0%,50.0,55.0,52.5,happy,2,17,11.76470588235294,party,
52,Joanie's Birthday,51,2,5,50.0-55.0%,50.0,55.0,52.5,surprise,2,17,11.76470588235294,party,
52,Joanie's Birthday,51,2,5,55.0-60.0%,55.0,60.0,57.5,sad,3,6,50.0,party,
52,Joanie's Birthday,51,2,5,55.0-60.0%,55.0,60.0,57.5,fear,1,6,16.666666666666664,party,
52,Joanie's Birthday,51,2,5,55.0-60.0%,55.0,60.0,57.5,happy,1,6,16.666666666666664,party,
52,Joanie's Birthday,51,2,5,55.0-60.0%,55.0,60.0,57.5,surprise,1,6,16.666666666666664,party,
52,Joanie's Birthday,51,2,5,60.0-65.0%,60.0,65.0,62.5,sad,4,10,40.0,party,
52,Joanie's Birthday,51,2,5,60.0-65.0%,60.0,65.0,62.5,happy,3,10,30.0,party,
52,Joanie's Birthday,51,2,5,60.0-65.0%,60.0,65.0,62.5,disgust,1,10,10.0,party,
52,Joanie's Birthday,51,2,5,60.0-65.0%,60.0,65.0,62.5,fear,1,10,10.0,party,
52,Joanie's Birthday,51,2,5,60.0-65.0%,60.0,65.0,62.5,surprise,1,10,10.0,party,
52,Joanie's Birthday,51,2,5,65.0-70.0%,65.0,70.0,67.5,sad,6,14,42.857142857142854,party,
52,Joanie's Birthday,51,2,5,65.0-70.0%,65.0,70.0,67.5,fear,3,14,21.428571428571427,party,
52,Joanie's Birthday,51,2,5,65.0-70.0%,65.0,70.0,67.5,happy,2,14,14.285714285714285,party,
52,Joanie's Birthday,51,2,5,65.0-70.0%,65.0,70.0,67.5,anger,1,14,7.142857142857142,party,
52,Joanie's Birthday,51,2,5,65.0-70.0%,65.0,70.0,67.5,neutral,1,14,7.142857142857142,party,
52,Joanie's Birthday,51,2,5,65.0-70.0%,65.0,70.0,67.5,surprise,1,14,7.142857142857142,party,
52,Joanie's Birthday,51,2,5,70.0-75.0%,70.0,75.0,72.5,happy,3,10,30.0,party,
52,Joanie's Birthday,51,2,5,70.0-75.0%,70.0,75.0,72.5,anger,2,10,20.0,party,
52,Joanie's Birthday,51,2,5,70.0-75.0%,70.0,75.0,72.5,sad,2,10,20.0,party,
52,Joanie's Birthday,51,2,5,70.0-75.0%,70.0,75.0,72.5,fear,1,10,10.0,party,
52,Joanie's Birthday,51,2,5,70.0-75.0%,70.0,75.0,72.5,neutral,1,10,10.0,party,
52,Joanie's Birthday,51,2,5,70.0-75.0%,70.0,75.0,72.5,surprise,1,10,10.0,party,
52,Joanie's Birthday,51,2,5,75.0-80.0%,75.0,80.0,77.5,sad,9,21,42.857142857142854,party,
52,Joanie's Birthday,51,2,5,75.0-80.0%,75.0,80.0,77.5,anger,6,21,28.57142857142857,party,
52,Joanie's Birthday,51,2,5,75.0-80.0%,75.0,80.0,77.5,fear,4,21,19.047619047619047,party,
52,Joanie's Birthday,51,2,5,75.0-80.0%,75.0,80.0,77.5,neutral,1,21,4.761904761904762,party,
52,Joanie's Birthday,51,2,5,75.0-80.0%,75.0,80.0,77.5,surprise,1,21,4.761904761904762,party,
52,Joanie's Birthday,51,2,5,80.0-85.0%,80.0,85.0,82.5,anger,4,14,28.57142857142857,party,
52,Joanie's Birthday,51,2,5,80.0-85.0%,80.0,85.0,82.5,sad,4,14,28.57142857142857,party,
52,Joanie's Birthday,51,2,5,80.0-85.0%,80.0,85.0,82.5,surprise,3,14,21.428571428571427,party,
52,Joanie's Birthday,51,2,5,80.0-85.0%,80.0,85.0,82.5,neutral,2,14,14.285714285714285,party,
52,Joanie's Birthday,51,2,5,80.0-85.0%,80.0,85.0,82.5,fear,1,14,7.142857142857142,party,
52,Joanie's Birthday,51,2,5,85.0-90.0%,85.0,90.0,87.5,surprise,4,11,36.36363636363637,party,
52,Joanie's Birthday,51,2,5,85.0-90.0%,85.0,90.0,87.5,fear,2,11,18.181818181818183,party,
52,Joanie's Birthday,51,2,5,85.0-90.0%,85.0,90.0,87.5,neutral,2,11,18.181818181818183,party,
52,Joanie's Birthday,51,2,5,85.0-90.0%,85.0,90.0,87.5,sad,2,11,18.181818181818183,party,
52,Joanie's Birthday,51,2,5,85.0-90.0%,85.0,90.0,87.5,disgust,1,11,9.090909090909092,party,
52,Joanie's Birthday,51,2,5,90.0-95.0%,90.0,95.0,92.5,anger,6,12,50.0,party,
52,Joanie's Birthday,51,2,5,90.0-95.0%,90.0,95.0,92.5,sad,3,12,25.0,party,
52,Joanie's Birthday,51,2,5,90.0-95.0%,90.0,95.0,92.5,surprise,3,12,25.0,party,
52,Joanie's Birthday,51,2,5,95.0-100.0%,95.0,100.0,97.5,anger,3,11,27.27272727272727,party,
52,Joanie's Birthday,51,2,5,95.0-100.0%,95.0,100.0,97.5,fear,2,11,18.181818181818183,party,
52,Joanie's Birthday,51,2,5,95.0-100.0%,95.0,100.0,97.5,neutral,2,11,18.181818181818183,party,
52,Joanie's Birthday,51,2,5,95.0-100.0%,95.0,100.0,97.5,sad,2,11,18.181818181818183,party,
52,Joanie's Birthday,51,2,5,95.0-100.0%,95.0,100.0,97.5,surprise,2,11,18.181818181818183,party,
53,Little Buff Boys Competition,52,2,5,0.0-5.0%,0.0,5.0,2.5,anger,3,3,100.0,commercial,
53,Little Buff Boys Competition,52,2,5,5.0-10.0%,5.0,10.0,7.5,anger,2,3,66.66666666666666,commercial,
53,Little Buff Boys Competition,52,2,5,5.0-10.0%,5.0,10.0,7.5,disgust,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,10.0-15.0%,10.0,15.0,12.5,anger,4,4,100.0,commercial,
53,Little Buff Boys Competition,52,2,5,20.0-25.0%,20.0,25.0,22.5,happy,1,1,100.0,commercial,
53,Little Buff Boys Competition,52,2,5,30.0-35.0%,30.0,35.0,32.5,anger,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,30.0-35.0%,30.0,35.0,32.5,happy,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,30.0-35.0%,30.0,35.0,32.5,sad,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,35.0-40.0%,35.0,40.0,37.5,disgust,2,4,50.0,commercial,
53,Little Buff Boys Competition,52,2,5,35.0-40.0%,35.0,40.0,37.5,anger,1,4,25.0,commercial,
53,Little Buff Boys Competition,52,2,5,35.0-40.0%,35.0,40.0,37.5,surprise,1,4,25.0,commercial,
53,Little Buff Boys Competition,52,2,5,40.0-45.0%,40.0,45.0,42.5,happy,2,3,66.66666666666666,commercial,
53,Little Buff Boys Competition,52,2,5,40.0-45.0%,40.0,45.0,42.5,anger,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,45.0-50.0%,45.0,50.0,47.5,disgust,1,2,50.0,commercial,
53,Little Buff Boys Competition,52,2,5,45.0-50.0%,45.0,50.0,47.5,sad,1,2,50.0,commercial,
53,Little Buff Boys Competition,52,2,5,50.0-55.0%,50.0,55.0,52.5,anger,1,2,50.0,commercial,
53,Little Buff Boys Competition,52,2,5,50.0-55.0%,50.0,55.0,52.5,surprise,1,2,50.0,commercial,
53,Little Buff Boys Competition,52,2,5,55.0-60.0%,55.0,60.0,57.5,disgust,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,55.0-60.0%,55.0,60.0,57.5,happy,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,55.0-60.0%,55.0,60.0,57.5,neutral,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,60.0-65.0%,60.0,65.0,62.5,disgust,1,2,50.0,commercial,
53,Little Buff Boys Competition,52,2,5,60.0-65.0%,60.0,65.0,62.5,surprise,1,2,50.0,commercial,
53,Little Buff Boys Competition,52,2,5,65.0-70.0%,65.0,70.0,67.5,happy,2,2,100.0,commercial,
53,Little Buff Boys Competition,52,2,5,70.0-75.0%,70.0,75.0,72.5,disgust,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,70.0-75.0%,70.0,75.0,72.5,happy,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,70.0-75.0%,70.0,75.0,72.5,neutral,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,75.0-80.0%,75.0,80.0,77.5,anger,2,2,100.0,commercial,
53,Little Buff Boys Competition,52,2,5,80.0-85.0%,80.0,85.0,82.5,anger,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,80.0-85.0%,80.0,85.0,82.5,disgust,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,80.0-85.0%,80.0,85.0,82.5,happy,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,85.0-90.0%,85.0,90.0,87.5,anger,3,4,75.0,commercial,
53,Little Buff Boys Competition,52,2,5,85.0-90.0%,85.0,90.0,87.5,sad,1,4,25.0,commercial,
53,Little Buff Boys Competition,52,2,5,90.0-95.0%,90.0,95.0,92.5,happy,2,3,66.66666666666666,commercial,
53,Little Buff Boys Competition,52,2,5,90.0-95.0%,90.0,95.0,92.5,anger,1,3,33.33333333333333,commercial,
53,Little Buff Boys Competition,52,2,5,95.0-100.0%,95.0,100.0,97.5,anger,2,2,100.0,commercial,
54,Mars Restaurant,53,2,5,0.0-5.0%,0.0,5.0,2.5,happy,11,15,73.33333333333333,dating,restaurant
54,Mars Restaurant,53,2,5,0.0-5.0%,0.0,5.0,2.5,neutral,2,15,13.333333333333334,dating,restaurant
54,Mars Restaurant,53,2,5,0.0-5.0%,0.0,5.0,2.5,anger,1,15,6.666666666666667,dating,restaurant
54,Mars Restaurant,53,2,5,0.0-5.0%,0.0,5.0,2.5,surprise,1,15,6.666666666666667,dating,restaurant
54,Mars Restaurant,53,2,5,5.0-10.0%,5.0,10.0,7.5,happy,8,11,72.72727272727273,dating,restaurant
54,Mars Restaurant,53,2,5,5.0-10.0%,5.0,10.0,7.5,neutral,2,11,18.181818181818183,dating,restaurant
54,Mars Restaurant,53,2,5,5.0-10.0%,5.0,10.0,7.5,disgust,1,11,9.090909090909092,dating,restaurant
54,Mars Restaurant,53,2,5,10.0-15.0%,10.0,15.0,12.5,happy,9,16,56.25,dating,restaurant
54,Mars Restaurant,53,2,5,10.0-15.0%,10.0,15.0,12.5,neutral,6,16,37.5,dating,restaurant
54,Mars Restaurant,53,2,5,10.0-15.0%,10.0,15.0,12.5,sad,1,16,6.25,dating,restaurant
54,Mars Restaurant,53,2,5,15.0-20.0%,15.0,20.0,17.5,happy,3,3,100.0,dating,restaurant
54,Mars Restaurant,53,2,5,20.0-25.0%,20.0,25.0,22.5,happy,4,4,100.0,dating,restaurant
54,Mars Restaurant,53,2,5,25.0-30.0%,25.0,30.0,27.5,happy,10,12,83.33333333333334,dating,restaurant
54,Mars Restaurant,53,2,5,25.0-30.0%,25.0,30.0,27.5,neutral,1,12,8.333333333333332,dating,restaurant
54,Mars Restaurant,53,2,5,25.0-30.0%,25.0,30.0,27.5,sad,1,12,8.333333333333332,dating,restaurant
54,Mars Restaurant,53,2,5,30.0-35.0%,30.0,35.0,32.5,happy,8,17,47.05882352941176,dating,restaurant
54,Mars Restaurant,53,2,5,30.0-35.0%,30.0,35.0,32.5,neutral,4,17,23.52941176470588,dating,restaurant
54,Mars Restaurant,53,2,5,30.0-35.0%,30.0,35.0,32.5,anger,2,17,11.76470588235294,dating,restaurant
54,Mars Restaurant,53,2,5,30.0-35.0%,30.0,35.0,32.5,sad,2,17,11.76470588235294,dating,restaurant
54,Mars Restaurant,53,2,5,30.0-35.0%,30.0,35.0,32.5,disgust,1,17,5.88235294117647,dating,restaurant
54,Mars Restaurant,53,2,5,35.0-40.0%,35.0,40.0,37.5,happy,6,10,60.0,dating,restaurant
54,Mars Restaurant,53,2,5,35.0-40.0%,35.0,40.0,37.5,anger,3,10,30.0,dating,restaurant
54,Mars Restaurant,53,2,5,35.0-40.0%,35.0,40.0,37.5,neutral,1,10,10.0,dating,restaurant
54,Mars Restaurant,53,2,5,40.0-45.0%,40.0,45.0,42.5,happy,5,15,33.33333333333333,dating,restaurant
54,Mars Restaurant,53,2,5,40.0-45.0%,40.0,45.0,42.5,surprise,4,15,26.666666666666668,dating,restaurant
54,Mars Restaurant,53,2,5,40.0-45.0%,40.0,45.0,42.5,anger,3,15,20.0,dating,restaurant
54,Mars Restaurant,53,2,5,40.0-45.0%,40.0,45.0,42.5,neutral,2,15,13.333333333333334,dating,restaurant
54,Mars Restaurant,53,2,5,40.0-45.0%,40.0,45.0,42.5,fear,1,15,6.666666666666667,dating,restaurant
54,Mars Restaurant,53,2,5,45.0-50.0%,45.0,50.0,47.5,happy,5,18,27.77777777777778,dating,restaurant
54,Mars Restaurant,53,2,5,45.0-50.0%,45.0,50.0,47.5,disgust,4,18,22.22222222222222,dating,restaurant
54,Mars Restaurant,53,2,5,45.0-50.0%,45.0,50.0,47.5,surprise,4,18,22.22222222222222,dating,restaurant
54,Mars Restaurant,53,2,5,45.0-50.0%,45.0,50.0,47.5,sad,3,18,16.666666666666664,dating,restaurant
54,Mars Restaurant,53,2,5,45.0-50.0%,45.0,50.0,47.5,anger,2,18,11.11111111111111,dating,restaurant
54,Mars Restaurant,53,2,5,50.0-55.0%,50.0,55.0,52.5,fear,5,17,29.411764705882355,dating,restaurant
54,Mars Restaurant,53,2,5,50.0-55.0%,50.0,55.0,52.5,neutral,3,17,17.647058823529413,dating,restaurant
54,Mars Restaurant,53,2,5,50.0-55.0%,50.0,55.0,52.5,surprise,3,17,17.647058823529413,dating,restaurant
54,Mars Restaurant,53,2,5,50.0-55.0%,50.0,55.0,52.5,happy,2,17,11.76470588235294,dating,restaurant
54,Mars Restaurant,53,2,5,50.0-55.0%,50.0,55.0,52.5,sad,2,17,11.76470588235294,dating,restaurant
54,Mars Restaurant,53,2,5,50.0-55.0%,50.0,55.0,52.5,anger,1,17,5.88235294117647,dating,restaurant
54,Mars Restaurant,53,2,5,50.0-55.0%,50.0,55.0,52.5,disgust,1,17,5.88235294117647,dating,restaurant
54,Mars Restaurant,53,2,5,55.0-60.0%,55.0,60.0,57.5,neutral,8,19,42.10526315789473,dating,restaurant
54,Mars Restaurant,53,2,5,55.0-60.0%,55.0,60.0,57.5,sad,3,19,15.789473684210526,dating,restaurant
54,Mars Restaurant,53,2,5,55.0-60.0%,55.0,60.0,57.5,surprise,3,19,15.789473684210526,dating,restaurant
54,Mars Restaurant,53,2,5,55.0-60.0%,55.0,60.0,57.5,disgust,2,19,10.526315789473683,dating,restaurant
54,Mars Restaurant,53,2,5,55.0-60.0%,55.0,60.0,57.5,happy,2,19,10.526315789473683,dating,restaurant
54,Mars Restaurant,53,2,5,55.0-60.0%,55.0,60.0,57.5,fear,1,19,5.263157894736842,dating,restaurant
54,Mars Restaurant,53,2,5,60.0-65.0%,60.0,65.0,62.5,happy,7,18,38.88888888888889,dating,restaurant
54,Mars Restaurant,53,2,5,60.0-65.0%,60.0,65.0,62.5,fear,4,18,22.22222222222222,dating,restaurant
54,Mars Restaurant,53,2,5,60.0-65.0%,60.0,65.0,62.5,surprise,4,18,22.22222222222222,dating,restaurant
54,Mars Restaurant,53,2,5,60.0-65.0%,60.0,65.0,62.5,sad,2,18,11.11111111111111,dating,restaurant
54,Mars Restaurant,53,2,5,60.0-65.0%,60.0,65.0,62.5,neutral,1,18,5.555555555555555,dating,restaurant
54,Mars Restaurant,53,2,5,65.0-70.0%,65.0,70.0,67.5,happy,3,11,27.27272727272727,dating,restaurant
54,Mars Restaurant,53,2,5,65.0-70.0%,65.0,70.0,67.5,anger,2,11,18.181818181818183,dating,restaurant
54,Mars Restaurant,53,2,5,65.0-70.0%,65.0,70.0,67.5,fear,2,11,18.181818181818183,dating,restaurant
54,Mars Restaurant,53,2,5,65.0-70.0%,65.0,70.0,67.5,disgust,1,11,9.090909090909092,dating,restaurant
54,Mars Restaurant,53,2,5,65.0-70.0%,65.0,70.0,67.5,neutral,1,11,9.090909090909092,dating,restaurant
54,Mars Restaurant,53,2,5,65.0-70.0%,65.0,70.0,67.5,sad,1,11,9.090909090909092,dating,restaurant
54,Mars Restaurant,53,2,5,65.0-70.0%,65.0,70.0,67.5,surprise,1,11,9.090909090909092,dating,restaurant
54,Mars Restaurant,53,2,5,70.0-75.0%,70.0,75.0,72.5,disgust,6,16,37.5,dating,restaurant
54,Mars Restaurant,53,2,5,70.0-75.0%,70.0,75.0,72.5,anger,5,16,31.25,dating,restaurant
54,Mars Restaurant,53,2,5,70.0-75.0%,70.0,75.0,72.5,surprise,4,16,25.0,dating,restaurant
54,Mars Restaurant,53,2,5,70.0-75.0%,70.0,75.0,72.5,happy,1,16,6.25,dating,restaurant
54,Mars Restaurant,53,2,5,75.0-80.0%,75.0,80.0,77.5,neutral,7,20,35.0,dating,restaurant
54,Mars Restaurant,53,2,5,75.0-80.0%,75.0,80.0,77.5,happy,4,20,20.0,dating,restaurant
54,Mars Restaurant,53,2,5,75.0-80.0%,75.0,80.0,77.5,disgust,3,20,15.0,dating,restaurant
54,Mars Restaurant,53,2,5,75.0-80.0%,75.0,80.0,77.5,fear,3,20,15.0,dating,restaurant
54,Mars Restaurant,53,2,5,75.0-80.0%,75.0,80.0,77.5,surprise,3,20,15.0,dating,restaurant
54,Mars Restaurant,53,2,5,80.0-85.0%,80.0,85.0,82.5,happy,4,10,40.0,dating,restaurant
54,Mars Restaurant,53,2,5,80.0-85.0%,80.0,85.0,82.5,neutral,2,10,20.0,dating,restaurant
54,Mars Restaurant,53,2,5,80.0-85.0%,80.0,85.0,82.5,surprise,2,10,20.0,dating,restaurant
54,Mars Restaurant,53,2,5,80.0-85.0%,80.0,85.0,82.5,disgust,1,10,10.0,dating,restaurant
54,Mars Restaurant,53,2,5,80.0-85.0%,80.0,85.0,82.5,sad,1,10,10.0,dating,restaurant
54,Mars Restaurant,53,2,5,85.0-90.0%,85.0,90.0,87.5,neutral,11,21,52.38095238095239,dating,restaurant
54,Mars Restaurant,53,2,5,85.0-90.0%,85.0,90.0,87.5,disgust,4,21,19.047619047619047,dating,restaurant
54,Mars Restaurant,53,2,5,85.0-90.0%,85.0,90.0,87.5,anger,2,21,9.523809523809524,dating,restaurant
54,Mars Restaurant,53,2,5,85.0-90.0%,85.0,90.0,87.5,happy,2,21,9.523809523809524,dating,restaurant
54,Mars Restaurant,53,2,5,85.0-90.0%,85.0,90.0,87.5,sad,1,21,4.761904761904762,dating,restaurant
54,Mars Restaurant,53,2,5,85.0-90.0%,85.0,90.0,87.5,surprise,1,21,4.761904761904762,dating,restaurant
54,Mars Restaurant,53,2,5,90.0-95.0%,90.0,95.0,92.5,happy,8,16,50.0,dating,restaurant
54,Mars Restaurant,53,2,5,90.0-95.0%,90.0,95.0,92.5,fear,3,16,18.75,dating,restaurant
54,Mars Restaurant,53,2,5,90.0-95.0%,90.0,95.0,92.5,disgust,2,16,12.5,dating,restaurant
54,Mars Restaurant,53,2,5,90.0-95.0%,90.0,95.0,92.5,sad,2,16,12.5,dating,restaurant
54,Mars Restaurant,53,2,5,90.0-95.0%,90.0,95.0,92.5,surprise,1,16,6.25,dating,restaurant
54,Mars Restaurant,53,2,5,95.0-100.0%,95.0,100.0,97.5,happy,9,16,56.25,dating,restaurant
54,Mars Restaurant,53,2,5,95.0-100.0%,95.0,100.0,97.5,surprise,4,16,25.0,dating,restaurant
54,Mars Restaurant,53,2,5,95.0-100.0%,95.0,100.0,97.5,neutral,2,16,12.5,dating,restaurant
54,Mars Restaurant,53,2,5,95.0-100.0%,95.0,100.0,97.5,disgust,1,16,6.25,dating,restaurant
55,Dave Suit,54,2,6,0.0-5.0%,0.0,5.0,2.5,sad,5,7,71.42857142857143,office,
55,Dave Suit,54,2,6,0.0-5.0%,0.0,5.0,2.5,happy,1,7,14.285714285714285,office,
55,Dave Suit,54,2,6,0.0-5.0%,0.0,5.0,2.5,neutral,1,7,14.285714285714285,office,
55,Dave Suit,54,2,6,5.0-10.0%,5.0,10.0,7.5,neutral,16,23,69.56521739130434,office,
55,Dave Suit,54,2,6,5.0-10.0%,5.0,10.0,7.5,happy,4,23,17.391304347826086,office,
55,Dave Suit,54,2,6,5.0-10.0%,5.0,10.0,7.5,sad,2,23,8.695652173913043,office,
55,Dave Suit,54,2,6,5.0-10.0%,5.0,10.0,7.5,anger,1,23,4.3478260869565215,office,
55,Dave Suit,54,2,6,10.0-15.0%,10.0,15.0,12.5,neutral,8,14,57.14285714285714,office,
55,Dave Suit,54,2,6,10.0-15.0%,10.0,15.0,12.5,sad,3,14,21.428571428571427,office,
55,Dave Suit,54,2,6,10.0-15.0%,10.0,15.0,12.5,surprise,2,14,14.285714285714285,office,
55,Dave Suit,54,2,6,10.0-15.0%,10.0,15.0,12.5,disgust,1,14,7.142857142857142,office,
55,Dave Suit,54,2,6,15.0-20.0%,15.0,20.0,17.5,neutral,8,13,61.53846153846154,office,
55,Dave Suit,54,2,6,15.0-20.0%,15.0,20.0,17.5,surprise,3,13,23.076923076923077,office,
55,Dave Suit,54,2,6,15.0-20.0%,15.0,20.0,17.5,anger,1,13,7.6923076923076925,office,
55,Dave Suit,54,2,6,15.0-20.0%,15.0,20.0,17.5,sad,1,13,7.6923076923076925,office,
55,Dave Suit,54,2,6,20.0-25.0%,20.0,25.0,22.5,surprise,7,7,100.0,office,
55,Dave Suit,54,2,6,25.0-30.0%,25.0,30.0,27.5,surprise,6,11,54.54545454545454,office,
55,Dave Suit,54,2,6,25.0-30.0%,25.0,30.0,27.5,fear,2,11,18.181818181818183,office,
55,Dave Suit,54,2,6,25.0-30.0%,25.0,30.0,27.5,neutral,2,11,18.181818181818183,office,
55,Dave Suit,54,2,6,25.0-30.0%,25.0,30.0,27.5,disgust,1,11,9.090909090909092,office,
55,Dave Suit,54,2,6,30.0-35.0%,30.0,35.0,32.5,sad,3,7,42.857142857142854,office,
55,Dave Suit,54,2,6,30.0-35.0%,30.0,35.0,32.5,surprise,2,7,28.57142857142857,office,
55,Dave Suit,54,2,6,30.0-35.0%,30.0,35.0,32.5,happy,1,7,14.285714285714285,office,
55,Dave Suit,54,2,6,30.0-35.0%,30.0,35.0,32.5,neutral,1,7,14.285714285714285,office,
55,Dave Suit,54,2,6,35.0-40.0%,35.0,40.0,37.5,surprise,4,8,50.0,office,
55,Dave Suit,54,2,6,35.0-40.0%,35.0,40.0,37.5,anger,3,8,37.5,office,
55,Dave Suit,54,2,6,35.0-40.0%,35.0,40.0,37.5,disgust,1,8,12.5,office,
55,Dave Suit,54,2,6,40.0-45.0%,40.0,45.0,42.5,surprise,6,12,50.0,office,
55,Dave Suit,54,2,6,40.0-45.0%,40.0,45.0,42.5,happy,3,12,25.0,office,
55,Dave Suit,54,2,6,40.0-45.0%,40.0,45.0,42.5,neutral,3,12,25.0,office,
55,Dave Suit,54,2,6,45.0-50.0%,45.0,50.0,47.5,neutral,5,13,38.46153846153847,office,
55,Dave Suit,54,2,6,45.0-50.0%,45.0,50.0,47.5,happy,4,13,30.76923076923077,office,
55,Dave Suit,54,2,6,45.0-50.0%,45.0,50.0,47.5,surprise,4,13,30.76923076923077,office,
55,Dave Suit,54,2,6,50.0-55.0%,50.0,55.0,52.5,neutral,3,7,42.857142857142854,office,
55,Dave Suit,54,2,6,50.0-55.0%,50.0,55.0,52.5,anger,2,7,28.57142857142857,office,
55,Dave Suit,54,2,6,50.0-55.0%,50.0,55.0,52.5,disgust,1,7,14.285714285714285,office,
55,Dave Suit,54,2,6,50.0-55.0%,50.0,55.0,52.5,happy,1,7,14.285714285714285,office,
55,Dave Suit,54,2,6,55.0-60.0%,55.0,60.0,57.5,sad,12,15,80.0,office,
55,Dave Suit,54,2,6,55.0-60.0%,55.0,60.0,57.5,anger,2,15,13.333333333333334,office,
55,Dave Suit,54,2,6,55.0-60.0%,55.0,60.0,57.5,surprise,1,15,6.666666666666667,office,
55,Dave Suit,54,2,6,60.0-65.0%,60.0,65.0,62.5,sad,8,10,80.0,office,
55,Dave Suit,54,2,6,60.0-65.0%,60.0,65.0,62.5,anger,2,10,20.0,office,
55,Dave Suit,54,2,6,65.0-70.0%,65.0,70.0,67.5,sad,11,18,61.111111111111114,office,
55,Dave Suit,54,2,6,65.0-70.0%,65.0,70.0,67.5,anger,4,18,22.22222222222222,office,
55,Dave Suit,54,2,6,65.0-70.0%,65.0,70.0,67.5,neutral,3,18,16.666666666666664,office,
55,Dave Suit,54,2,6,70.0-75.0%,70.0,75.0,72.5,neutral,10,19,52.63157894736842,office,
55,Dave Suit,54,2,6,70.0-75.0%,70.0,75.0,72.5,sad,7,19,36.84210526315789,office,
55,Dave Suit,54,2,6,70.0-75.0%,70.0,75.0,72.5,anger,2,19,10.526315789473683,office,
55,Dave Suit,54,2,6,75.0-80.0%,75.0,80.0,77.5,neutral,11,21,52.38095238095239,office,
55,Dave Suit,54,2,6,75.0-80.0%,75.0,80.0,77.5,sad,4,21,19.047619047619047,office,
55,Dave Suit,54,2,6,75.0-80.0%,75.0,80.0,77.5,anger,3,21,14.285714285714285,office,
55,Dave Suit,54,2,6,75.0-80.0%,75.0,80.0,77.5,happy,3,21,14.285714285714285,office,
55,Dave Suit,54,2,6,80.0-85.0%,80.0,85.0,82.5,anger,5,10,50.0,office,
55,Dave Suit,54,2,6,80.0-85.0%,80.0,85.0,82.5,disgust,3,10,30.0,office,
55,Dave Suit,54,2,6,80.0-85.0%,80.0,85.0,82.5,surprise,2,10,20.0,office,
55,Dave Suit,54,2,6,85.0-90.0%,85.0,90.0,87.5,neutral,5,14,35.714285714285715,office,
55,Dave Suit,54,2,6,85.0-90.0%,85.0,90.0,87.5,anger,3,14,21.428571428571427,office,
55,Dave Suit,54,2,6,85.0-90.0%,85.0,90.0,87.5,happy,2,14,14.285714285714285,office,
55,Dave Suit,54,2,6,85.0-90.0%,85.0,90.0,87.5,surprise,2,14,14.285714285714285,office,
55,Dave Suit,54,2,6,85.0-90.0%,85.0,90.0,87.5,disgust,1,14,7.142857142857142,office,
55,Dave Suit,54,2,6,85.0-90.0%,85.0,90.0,87.5,sad,1,14,7.142857142857142,office,
55,Dave Suit,54,2,6,90.0-95.0%,90.0,95.0,92.5,neutral,10,20,50.0,office,
55,Dave Suit,54,2,6,90.0-95.0%,90.0,95.0,92.5,surprise,7,20,35.0,office,
55,Dave Suit,54,2,6,90.0-95.0%,90.0,95.0,92.5,disgust,3,20,15.0,office,
55,Dave Suit,54,2,6,95.0-100.0%,95.0,100.0,97.5,happy,4,6,66.66666666666666,office,
55,Dave Suit,54,2,6,95.0-100.0%,95.0,100.0,97.5,fear,1,6,16.666666666666664,office,
